t,open,high,low,close,volume
1737362100000,108170.6,108266.6,107950,108119.4,3939714.668948848
1737361800000,108047.9,108300,107838.9,108170.7,6368385.75393519
1737361500000,108226.8,108235.9,107980,108050,2486946.387787957
1737361200000,107961,108300,107904.7,108226.9,5863771.19415607
1737360900000,107889.3,108068.1,107670.6,107953.8,3759033.470599915
1737360600000,107703.1,108036.3,107545,107889.4,7860870.611128842
1737360300000,107500,107829.5,107475.8,107712.6,5848195.691212882
1737360000000,107156.4,107747,107109.3,107500,7772934.015736976
1737359700000,107811.2,107832.6,106958.3,107148.3,14374497.04990149
1737359400000,107757.4,108041.6,107740.8,107811.2,11153902.680840743
1737359100000,107974.9,108108.6,107610.5,107757.4,10821420.562492532
1737358800000,108415.8,108454.5,107815.4,107974.9,11194433.009543267
1737358500000,108341.1,108593.9,107884.1,108415.8,23017854.938825277
1737358200000,108706.3,108926.4,108270,108347.7,31164150.661606021
1737357900000,108233.1,108986.9,108133.3,108716.3,17368438.610347125
1737357600000,108300.9,108496.5,107720,108233,37008591.056720008
1737357300000,108956.6,109074.6,108037.7,108300.8,29546865.915973008
1737357000000,108552.4,109180.7,108252,108958.3,18693537.125869563
1737356700000,108669.8,109490.6,108364.7,108552.4,39756784.413011536
1737356400000,107517.8,109299.7,107394.3,108670.2,51485163.728958447
1737356100000,108217.9,109800,106924.8,107516.2,138396118.20220913
1737355800000,106207.3,108875,106100.1,108215.8,143289585.852823916
1737355500000,104708.9,106691.8,104708.9,106207.2,90816227.74425478
1737355200000,103483.6,104760.9,103483.6,104709,21234603.66782672
1737354900000,102707.7,103498.3,102630.1,103483.7,15348586.429246698
1737354600000,102652.5,102800.1,102605.1,102707.7,5311522.56409927
1737354300000,102635.1,102777,102510,102652.4,3748066.603389821
1737354000000,102533.7,102786.7,102517.9,102635.1,2956432.337154158
1737353700000,102525.9,102673.3,102451.5,102533.3,5034911.05642
1737353400000,102273.7,102595.2,102233.1,102525.9,4352395.956558979
1737353100000,102536.2,102632,102240.3,102273.8,4375004.493486716
1737352800000,102355,102596.4,102346.7,102528.9,3316751.544901313
1737352500000,102493.2,102499.9,102296.2,102354.9,3005585.712687142
1737352200000,102553.4,102766.5,102490.6,102490.7,2530240.621479378
1737351900000,102625.2,102625.2,102399.9,102549.8,2538937.251296288
1737351600000,102404.7,102638.6,102404.7,102625.3,2190354.821277608
1737351300000,102385.2,102531.2,102335.3,102416.6,6142212.067051506
1737351000000,102479.9,102566.6,102330.7,102385.2,5213968.621566515
1737350700000,102720.3,102720.4,102431.3,102479.9,4942812.804121927
1737350400000,102610.3,102832,102424,102722.1,12399857.973295101
1737350100000,102494.6,102815.8,102450,102620.7,11998351.461103364
1737349800000,102701.9,102787.9,102472.3,102494.6,2622213.009484012
1737349500000,102434.5,102741.4,102260.1,102703.3,4454370.978421627
1737349200000,102233.6,102497.1,102135.6,102434.6,4419411.53627873
1737348900000,102386.4,102455.1,102226,102233.6,2348339.731320649
1737348600000,102536.6,102587.1,102337.7,102386.5,4309274.946185714
1737348300000,102328.3,102832.8,102304.6,102536.5,10135562.32959164
1737348000000,101908.1,102378.1,101871.7,102328.3,3294126.964012561
1737347700000,101833.4,102043.3,101826.6,101908.2,1670760.13835455
1737347400000,101774.7,101904.3,101686.5,101843,2173017.907053
1737347100000,101806.7,101824.7,101638.2,101776.8,3659337.176482263
1737346800000,101714.1,102076.5,101639.3,101806.7,5539641.329370178
1737346500000,101803,101976.8,101602.9,101717.6,3276419.114197068
1737346200000,101643.5,101854,101579,101803.1,2194027.327794067
1737345900000,101617.3,101720.1,101550,101643.4,4259608.484504568
1737345600000,101903,101918.8,101617.3,101617.3,9843962.003065
1737345300000,101875,101943.3,101740,101919.6,4131341.130730339
1737345000000,101499.9,101941.4,101431.1,101875.1,7112721.930047689
1737344700000,101585.5,101726,101419.8,101500,2831109.367233629
1737344400000,101626.4,101741.5,101524.5,101585.5,3704010.243634465
1737344100000,101574.3,101891.1,101574.3,101626.4,4356079.476890884
1737343800000,101659.8,101767.5,101500,101564.8,5044254.702790236
1737343500000,101729.8,101818.6,101504.5,101662.1,4953075.51442345
1737343200000,102006.4,102091.4,101599.3,101734.4,5425702.622559909
1737342900000,101811.3,102227.1,101700.1,102006.3,5573874.292126555
1737342600000,101877.2,101977.9,101758.3,101812,2267650.866222096
1737342300000,101792,101969.4,101651.7,101877.3,1653502.585337405
1737342000000,101944.6,101989.7,101459.4,101791.9,5965094.225888974
1737341700000,101806.1,102120,101767.7,101940.3,5863054.294893578
1737341400000,101810.1,102217.2,101767.7,101806.1,7930648.252269937
1737341100000,101664.1,101810.1,101536.6,101810.1,4360925.024461146
1737340800000,101926.1,101926.1,101399,101662,5273875.64527104
1737340500000,102203.1,102343.5,101729,101925.4,5960774.059487508
1737340200000,101714.4,102212.3,101608,102195.6,9426705.56082894
1737339900000,101605.4,101727.9,101374.1,101714.3,5290807.717184948
1737339600000,101254.5,101663.4,101143.9,101605.4,7621966.941766634
1737339300000,101017.3,101306.9,100900,101254.5,4407459.86399954
1737339000000,100873.5,101247.2,100867.3,101017.4,8532499.357886871
1737338700000,100866.5,101037,100724.8,100873.5,3917258.106047344
1737338400000,100691.6,101062.4,100603.8,100863.1,7473370.265823907
1737338100000,100183.5,100733.3,100133.3,100686.1,3502191.222012992
1737337800000,100382.4,100425.2,100053.3,100183.5,6244551.697066485
1737337500000,100072.7,100620.5,100041.1,100382.3,6335841.032335715
1737337200000,100658.5,100733.2,99955.3,100075.9,5449790.594264919
1737336900000,100593,100992.7,100565.5,100654,5734855.539696088
1737336600000,100310.7,100656.8,100100.1,100590.9,7960609.485781841
1737336300000,100163.8,100508.9,100001.1,100310.8,7324351.453298883
1737336000000,100195.1,100205.3,99729.3,100155.9,8052529.964863785
1737335700000,100216.5,100454.4,99911.1,100195.2,7679908.207518848
1737335400000,100237.6,100408.1,99924,100216.5,12951099.445894246
1737335100000,99883.6,100497.4,99600,100237.7,15524942.854473319
1737334800000,99787.4,100178.3,99649.2,99883.7,10737439.069240753
1737334500000,100094.7,100140.6,99774,99787.3,9657843.151373273
1737334200000,99725,100502.8,99705.1,100108.4,13380924.522635046
1737333900000,100761.6,100799.9,99639.8,99725,18989179.985395822
1737333600000,99849.9,100869.4,99526.4,100761.5,21636452.539345252
1737333300000,100894.6,100990.1,99821.2,99849.9,19929684.725744315
1737333000000,101095.8,101259.5,100690.6,100894.6,9914682.775147685
1737332700000,101392.1,101561,100978.8,101095.8,13374195.10818993
1737332400000,101037.7,101438.1,100702.2,101392.1,20460446.769178534
1737332100000,101400.3,101500,101008.4,101037.6,6220028.395662899
1737331800000,101230.1,101493.9,100952.1,101400.3,9692737.735443985
1737331500000,100873.3,101666.6,100855.3,101230.2,10160511.464491768
1737331200000,101334,101334,100643.8,100873.3,14722090.310256192
1737330900000,101418.7,101606.7,100993.8,101334,10551715.688242347
1737330600000,101769.6,101885.6,101330.8,101412,16276869.371732973
1737330300000,101219.9,101973.7,101133.4,101769.6,22970443.580117565
1737330000000,99666.5,101283.9,99649.4,101216.9,38900039.240925122
1737329700000,101081.5,101126.7,99639.4,99666.5,40205471.05515784
1737329400000,100522.2,101096.8,99811,101067.9,59029491.536188366
1737329100000,101070.5,101421.4,100307.9,100524.1,21553904.24440478
1737328800000,100552,101701.4,100362.6,101070.4,25838820.159323226
1737328500000,101276,101747.2,100428,100551.9,24337164.449075745
1737328200000,101526,101535.3,100999,101276,21153526.368082123
1737327900000,101701.9,102115.2,101289.2,101530,16594822.87721231
1737327600000,103406,103413.3,101500,101702,22557501.481743505
1737327300000,102976.2,103406.1,102620.5,103406.1,6587002.455609362
1737327000000,102045.1,103015.1,101646.7,102983.4,18835129.565969453
1737326700000,103348.7,103348.7,101077.8,102037.7,36203055.511468278
1737326400000,103127.1,103427.9,102949,103348.7,8485164.906342194
1737326100000,103824.4,103824.4,103127.1,103127.1,7816145.193783427
1737325800000,104182.6,104216.9,103824.8,103824.8,4692134.011201582
1737325500000,103736,104182.6,103706.7,104182.5,6938254.30442295
1737325200000,104233.3,104312,103551,103742.7,11977987.684585286
1737324900000,104054.6,104500,103787.3,104240,8510042.385282021
1737324600000,103054,104054.3,102723.9,104054.3,13642999.537880995
1737324300000,103076.9,103638.5,102926.4,103047.5,15067724.208514927
1737324000000,103679.4,103813.5,103030.8,103076.9,23425525.473658202
1737323700000,103813.9,104193.5,103679.3,103679.5,9866107.828625651
1737323400000,104088.3,104391.3,103764,103813.9,9062535.364795198
1737323100000,104406,104552,103777.3,104088.3,16335250.675668228
1737322800000,104899.8,104975.9,104352.1,104405.9,4892411.341238346
1737322500000,104792.5,105307.3,104700,104896.5,8781014.737428389
1737322200000,104417.1,104867.8,104350.6,104793.1,19836108.628130219
1737321900000,105326.1,105343.9,104125.4,104417.1,22099944.797902171
1737321600000,105785.7,105824.4,105326,105326.1,5305038.78558589
1737321300000,105999,105999,105786,105786,2283257.237041277
1737321000000,106059.6,106131.9,105895.9,105999.1,5868811.773369929
1737320700000,105806,106089.7,105788,106059.6,3591047.893971354
1737320400000,106293.1,106390,105790.1,105806.6,6511923.580762186
1737320100000,106222.1,106448.6,106128.5,106293.1,6061269.480241098
1737319800000,106012.1,106266.5,105914.8,106222.1,3194490.33508108
1737319500000,106186.1,106227.9,105979.1,106012.2,1797261.306513094
1737319200000,106296,106317.2,106140.1,106186.1,1174372.011217221
1737318900000,106016.9,106300,105935.8,106296,4231455.877225069
1737318600000,105894,106086.1,105834,106017,1863325.959009808
1737318300000,105967.9,105993.2,105894.1,105894.1,1402944.698625022
1737318000000,105857.9,105967.9,105830,105967.9,1957770.216868023
1737317700000,106079.6,106089.4,105492.9,105857.9,5431874.45424191
1737317400000,106154.5,106236.9,106029.9,106079.6,2361485.523841108
1737317100000,106380.2,106380.3,106104,106155,3701259.742755909
1737316800000,106216.9,106392.9,106015.2,106380,7102559.723942053
1737316500000,105841.9,106235.6,105807.2,106217,12272949.81064155
1737316200000,105619,105862.4,105610.5,105841.8,10227657.330819976
1737315900000,105497.9,105619.1,105475.5,105619.1,2450155.832507128
1737315600000,105417,105520,105346.3,105497.9,3522231.017315229
1737315300000,105370.1,105444.9,105327.2,105417,1600635.775453297
1737315000000,105191.4,105369.7,105151.5,105369.7,1669717.927172061
1737314700000,105216,105226,105180.2,105191.3,312467.430675646
1737314400000,105257.9,105257.9,105167.8,105215.9,588473.301253404
1737314100000,105248.8,105328.6,105242,105257.9,1275093.208441317
1737313800000,105123.7,105299.1,105111.3,105254.8,2470370.644843004
1737313500000,105066.3,105140.3,105047.8,105123.7,829753.099909918
1737313200000,105032,105080,104970,105066.3,1765596.287908462
1737312900000,104915.9,105047.4,104914.1,105032,616732.497945353
1737312600000,105111.3,105119.9,104908,104915.9,1255567.016717652
1737312300000,105057.3,105127.6,105000.1,105111.3,1452861.004631066
1737312000000,104987,105089.4,104986.9,105057.2,873267.876647571
1737311700000,104977.3,105015,104974.1,104986.3,395434.357566961
1737311400000,105075.4,105106.5,104965.8,104978.3,960050.226034983
1737311100000,105140.9,105166.6,105026.2,105075.5,1081387.276781857
1737310800000,105222.9,105223,105100,105140.9,791656.516841106
1737310500000,105208.9,105250,105157.8,105223,1957067.444465867
1737310200000,105108.2,105249.9,105102.2,105209.5,1647997.783047815
1737309900000,105105,105159.8,105039.2,105108.1,1137581.02981358
1737309600000,105114.7,105168.2,105078,105104.9,1099269.089866965
1737309300000,105056.6,105118.8,105020,105114.7,1084020.583258296
1737309000000,104994.5,105158,104976.4,105056.6,4623362.972816834
1737308700000,104654.8,104994.6,104610.6,104994.5,2810934.063888841
1737308400000,104629.2,104656,104581.6,104654.8,1311393.974549083
1737308100000,104632.9,104687.6,104567.1,104629.1,1262118.54773556
1737307800000,104556.3,104637.7,104523.5,104632.8,1113638.750254764
1737307500000,104664.3,104697.9,104556.3,104556.4,2562607.457090732
1737307200000,104726.3,104785.5,104646,104664.3,1008966.076039983
1737306900000,104616.1,104727.5,104610.1,104725.4,1945578.63176215
1737306600000,104767.7,104780,104600,104616,3401374.00236031
1737306300000,104823,104853.6,104688.8,104767.8,2001311.036137478
1737306000000,104956.8,104967.9,104822.9,104823,1256027.102083545
1737305700000,104909.9,104981.3,104859.3,104956.8,1148558.499063628
1737305400000,104975.3,105017.6,104890,104909.8,1651521.495903875
1737305100000,104905.4,104974,104830.4,104974,900352.230704379
1737304800000,104916,104992.9,104873,104905.4,1352142.793826515
1737304500000,105018.1,105034,104916,104916,1259472.738953095
1737304200000,105149.3,105223.5,105016,105021.3,2141605.287166734
1737303900000,105034.1,105160,104950.2,105149.2,4672367.827914341
1737303600000,104910.3,105038.2,104866.8,105034,2942250.686088287
1737303300000,104783.5,104910.4,104705.9,104910.4,3277868.128986495
1737303000000,104811.7,104811.7,104716.8,104783.6,2148908.348010912
1737302700000,104869.2,104990.8,104811.7,104811.7,1552427.440931196
1737302400000,104933.5,105061.1,104811.7,104869.3,4395815.131342103
1737302100000,104695.7,104995,104673.7,104933.5,2399228.194291939
1737301800000,104954.7,104972.3,104677.3,104701,4261994.349935643
1737301500000,105124,105126.1,104864.7,104954.6,4140663.034915002
1737301200000,105180.8,105221.5,105060.1,105123.7,1375393.150259231
1737300900000,105191.5,105210,105083.6,105180.8,2419315.824433517
1737300600000,105037,105199.9,104978.1,105191.5,2505995.676972685
1737300300000,104860,105058.4,104771.3,105037.1,3744076.492169048
1737300000000,104689.5,104878.7,104592.6,104859.9,3800704.139127277
1737299700000,104781.9,104808,104563.5,104689.6,2771600.902834064
1737299400000,104644.3,104818.1,104546,104778,3341973.185199298
1737299100000,104947.6,104949.7,104513.7,104644.2,7369413.171673731
1737298800000,105160.5,105240.6,104921.5,104947.6,2468855.444983635
1737298500000,105106.2,105245.5,105051,105156.3,4049200.690555106
1737298200000,105182.4,105199.6,105053.6,105107.2,2734056.816710049
1737297900000,105000.1,105182.5,104917.4,105182.4,2936781.080398157
1737297600000,105222.3,105285.1,104988,105000,5039078.957414215
1737297300000,105359,105625.1,105222.2,105222.2,6743222.224623352
1737297000000,105461.5,105479.1,105065.9,105359.1,5195997.304153521
1737296700000,105109.2,105730.7,105076,105461.4,10428811.895056647
1737296400000,104849.9,105120,104836.5,105107.4,5537623.045276481
1737296100000,104853.1,104979.2,104784.4,104850,7487264.280408703
1737295800000,104899,105016.1,104833.3,104853.1,16520966.438301321
1737295500000,104981.9,104996.4,104833.5,104899.1,2255117.422940479
1737295200000,104977.3,104999.9,104850,104982,2463042.17339185
1737294900000,105106.7,105243.3,104958.1,104977.3,4540661.440451211
1737294600000,104945.4,105106.7,104930,105106.6,1898082.852450819
1737294300000,105176.8,105197.7,104944.1,104944.2,2950637.362460515
1737294000000,105009.9,105197.8,104989.5,105176.7,1334724.974944136
1737293700000,104910,105013.7,104893.3,105009.9,1549147.47673184
1737293400000,105064.1,105075,104878.6,104910,3710071.967994089
1737293100000,105192.2,105192.3,104987.5,105064.1,2016717.964425627
1737292800000,105218.9,105233.3,105080.2,105192.2,4624376.748795549
1737292500000,105225.5,105332,105175.7,105218.9,5977323.464373099
1737292200000,105260,105316,105175.7,105225.5,7729817.112881564
1737291900000,105118.1,105292.5,105060.7,105259,4870729.025023932
1737291600000,104950.7,105170,104873.6,105118.1,3659529.510838103
1737291300000,104872.3,105061.3,104794.1,104949.8,5440621.459735837
1737291000000,104792,104872.3,104746.6,104872.3,3354929.733648054
1737290700000,104743.8,104828.2,104710,104792,3400725.899727689
1737290400000,104715.9,104810.3,104651.8,104743.9,1775730.56462061
1737290100000,104637.9,104783.5,104637.9,104715.9,5624856.148647534
1737289800000,104444,104643.3,104334.6,104638,3403251.69566778
1737289500000,104527,104650,104398.7,104443.9,5363559.198292344
1737289200000,104479.6,104629.1,104418.5,104527.1,3786803.870841319
1737288900000,104776.2,104799.6,104400,104479.6,5205038.765306649
1737288600000,104785.7,104825.5,104523.2,104776.3,3385544.795091871
1737288300000,104801.5,104891.1,104615.4,104785.8,4110796.121144246
1737288000000,104365.1,104859,104308.1,104801.5,6162564.210903441
1737287700000,104437.9,104459.5,104203.4,104365,5686362.064677908
1737287400000,104666,104699.9,104426.7,104437.9,3958348.475709078
1737287100000,104532,104709.9,104500,104666,4766861.699892447
1737286800000,104440.2,104650.1,104431.3,104533,5175142.090704729
1737286500000,104830.1,104844,104430.9,104436.9,3234477.255815404
1737286200000,104931.9,105038,104793.3,104832,2895070.526821828
1737285900000,105159.9,105269.9,104914,104938.3,2914383.813902244
1737285600000,105277.9,105364.1,105145.8,105159.9,2764683.189649639
1737285300000,105099.4,105278,105000,105277.9,3460171.240850415
1737285000000,105139.9,105155.8,105033.3,105099.5,1871958.55637211
1737284700000,105029,105226.2,104918.9,105139.9,5489888.82574153
1737284400000,104829.3,105186.1,104829.3,105029.1,6393349.895827792
1737284100000,104860.8,104908,104820,104829.2,2160563.202880528
1737283800000,105096,105185.1,104850.1,104860.8,2311961.180270304
1737283500000,105003.9,105160.4,104972,105098,3363231.342102745
1737283200000,104696.7,105039.9,104696.7,105003.9,5098628.168998376
1737282900000,104543.9,104699.7,104536,104696.2,3551707.013457225
1737282600000,104512,104650,104467.2,104543.9,2790298.895966295
1737282300000,104687.1,104733.3,104400,104512.1,6031327.762513597
1737282000000,104846,105048.1,104687,104687,6947836.671548089
1737281700000,104865.3,104973.1,104735.2,104846,2616987.743834254
1737281400000,104730.2,104944.9,104726.4,104865.3,3309622.110506254
1737281100000,104909.6,104966.6,104700,104730.2,3943968.154410921
1737280800000,105299.9,105311.8,104909.5,104909.5,4295049.897334705
1737280500000,105360.3,105409.4,105235.8,105297.3,5539569.373845548
1737280200000,104812,105462,104737.5,105360.4,12001155.248380428
1737279900000,104565,104825,104386.2,104812.1,3537999.328998923
1737279600000,104628,104660,104523.2,104565,3674387.641627415
1737279300000,104474.1,104709.6,104322.1,104628,5301972.799355908
1737279000000,104303.9,104477.3,104239.7,104474,4648202.046353862
1737278700000,103603.7,104340.1,103596,104302.8,6321888.353851012
1737278400000,103801.8,103833.2,103426.7,103603.7,10591865.000575884
1737278100000,104130.1,104130.2,103640.1,103802.2,8161505.361442126
1737277800000,104333.3,104510.3,103910.5,104130.1,10774062.59882951
1737277500000,104389.8,104505,104196,104333.3,8614141.085165116
1737277200000,104426.1,104501.9,104274.3,104386,7178784.393316079
1737276900000,104546.2,104546.2,104326.6,104426.2,5660604.99278945
1737276600000,104388.1,104564,104386.4,104546.4,3407224.92655417
1737276300000,104736.1,104739.9,104338.7,104389.7,9843330.4112664
1737276000000,104820.7,104850,104715.4,104734.7,2260033.493009045
1737275700000,104816.8,104975.4,104721.7,104820.8,2686859.769945802
1737275400000,104640.1,104860.8,104625,104819.4,2698778.618588273
1737275100000,104756.6,104785.5,104623.5,104640,2881826.771390362
1737274800000,104732.6,104799.6,104658,104756.6,4870203.680908811
1737274500000,104816.8,104875.1,104600.7,104731.1,9368307.949702148
1737274200000,104929,104953.3,104816.7,104816.7,1986649.741727331
1737273900000,104918.6,104974.1,104852.5,104929,2290902.848807909
1737273600000,105164.9,105175.4,104843.3,104918.5,4569957.335690308
1737273300000,105263.5,105316.6,105164,105164.9,1871844.764955638
1737273000000,105063.6,105266.6,105063.5,105263.5,2710370.251111512
1737272700000,105071.8,105116,104957.1,105063.6,3214414.977138446
1737272400000,105049.9,105098.1,105011.8,105071.9,3041113.23462757
1737272100000,105141.9,105175.9,105005.9,105049.9,6023447.247120332
1737271800000,105254.1,105254.1,105138,105142,3548127.434090104
1737271500000,105318.8,105318.8,105169,105254,7446429.238891279
1737271200000,105385.7,105410,105298.7,105318.8,2295160.264902452
1737270900000,105393.5,105438,105337,105385.7,2333396.793082548
1737270600000,105321.7,105399.8,105266.6,105393.5,1869987.861431171
1737270300000,105278.9,105357.7,105208.6,105321.6,1951489.564364953
1737270000000,105570.1,105599.8,105259.9,105278.9,6174699.175556088
1737269700000,105459.9,105633.9,105450,105567.9,5306717.401581168
1737269400000,105406.6,105477,105363.8,105459.9,3370307.62750599
1737269100000,105470.4,105485,105408.5,105408.5,2452017.649341171
1737268800000,105413.5,105486.5,105360.1,105470.3,8201020.999944652
1737268500000,105289.4,105440.1,105229.9,105413.6,13665535.283240211
1737268200000,105309.4,105322.6,105220.3,105289.5,2130075.692394906
1737267900000,105117,105344,105099.6,105308.4,2239986.318672343
1737267600000,105029.2,105117.1,105029.1,105117,976100.179923312
1737267300000,105133.9,105145.6,105020,105029.1,932450.684790375
1737267000000,105099.9,105147.4,105057,105133.9,2140576.355066152
1737266700000,105082,105125.8,105072.1,105101.4,1451490.148874353
1737266400000,105117.2,105193.9,105026.4,105082,3257247.3985301
1737266100000,104982.5,105131.1,104900.1,105117.2,2907691.949239821
1737265800000,104871.9,105000,104863.2,104981.7,2264641.549217837
1737265500000,104816.5,104943.8,104668.9,104870.5,1913595.401770476
1737265200000,104763.2,104839.9,104741.8,104816.5,816444.12459149
1737264900000,104758.6,104810,104691.9,104763.1,1252351.852838345
1737264600000,104739.9,104794.2,104668.1,104758.7,2294287.63694332
1737264300000,104670.3,104758.3,104646.4,104739.9,2317600.81037835
1737264000000,104381.5,104723.9,104381.5,104670.2,3134120.082584764
1737263700000,104481.6,104489.3,104260,104381.6,5634297.89865302
1737263400000,104686.4,104769.1,104452,104481,4685842.40300494
1737263100000,104777.7,104777.7,104558.1,104686.5,4862162.563935908
1737262800000,105033.1,105033.1,104777.6,104784.8,1754356.907963939
1737262500000,104949.1,105047.5,104835.5,105033,4357888.221732528
1737262200000,104958.1,105017.8,104845.1,104949.1,4474750.976041849
1737261900000,104988.2,105090.8,104938,104955.7,2877148.359804461
1737261600000,105034.2,105090,104962.1,104988.3,2482659.749468021
1737261300000,104898.1,105043.9,104880,105034.2,1931441.421203715
1737261000000,105050.2,105056.3,104803.5,104898.1,1625864.54661948
1737260700000,105099.8,105179.2,105020.7,105050.4,1258302.770644849
1737260400000,104758.3,105179.3,104741.1,105099.8,3500282.005221359
1737260100000,105169.4,105257.6,104666,104747.2,7958372.775869943
1737259800000,104993.8,105178.5,104890.9,105169.5,1193758.887227516
1737259500000,105047.5,105130,104990.8,104993.8,1163294.436333035
1737259200000,104977.9,105063.6,104923.4,105047.5,1694940.30169916
1737258900000,105098.9,105121.9,104938.5,104977.9,2499071.631430051
1737258600000,105150,105178,105068,105098.8,1459319.413901475
1737258300000,104836,105163.9,104836,105150,3974918.251027523
1737258000000,104798.6,104835,104722.8,104835,2089005.067705451
1737257700000,104933.9,104934,104787.1,104798.6,2264056.261821279
1737257400000,104780,104971.9,104780,104933.9,1634231.355324328
1737257100000,104706,104779.9,104672.6,104779.9,1854044.890405731
1737256800000,104754,104800,104706,104706,2125547.59613791
1737256500000,104662.3,104762.9,104583.2,104754,3058550.353112007
1737256200000,104712,104712,104550,104662.3,1730987.035089981
1737255900000,104934.4,104992,104709.4,104712.1,2541839.55577992
1737255600000,104870.1,104958,104800.1,104933.4,2609820.25201466
1737255300000,105043.9,105072.3,104808.6,104870,3217347.602625215
1737255000000,105028.4,105084,105000,105043.9,1393112.016623229
1737254700000,105114,105219.9,105020.3,105028.5,2787337.763126666
1737254400000,105100,105299.9,105100,105114.1,2445743.729982432
1737254100000,105330.6,105330.7,105100,105100,3167225.17067434
1737253800000,105190.3,105458,105111.7,105330.2,3931989.833980789
1737253500000,105035.9,105308.2,105035.9,105190.2,6777323.756107486
1737253200000,104865.9,105066,104865.4,105036,5877379.13372412
1737252900000,104843.8,104866.1,104776.6,104865.9,1946847.567417541
1737252600000,104795.3,104850.6,104773.6,104843.8,1570978.138534787
1737252300000,104664,104851.5,104657.2,104795.4,3161461.429594578
1737252000000,104487.4,104695.3,104479.1,104664,3180818.290186567
1737251700000,104485,104533.1,104478.9,104487.3,790442.50111839
1737251400000,104511.4,104546,104480.1,104484.9,502991.072015027
1737251100000,104540.6,104587.7,104506.1,104511.4,458460.699158447
1737250800000,104622.1,104648.1,104514.2,104540.6,2336128.87429333
1737250500000,104549.9,104680,104460.1,104622.1,3350545.225840832
1737250200000,104410.4,104550,104410.4,104549.9,2035930.854953112
1737249900000,104138.4,104410.4,104114.2,104410.4,1594631.454666545
1737249600000,104117.7,104144.8,104010.3,104138.3,1812371.925281234
1737249300000,104233.2,104233.2,104034.7,104117.7,1057344.571806737
1737249000000,104224.1,104271.9,104202.8,104233.2,1184407.689761059
1737248700000,104270,104296.9,104159.9,104224,2391610.751580667
1737248400000,104111.1,104297.3,104108.3,104269.9,706730.403411428
1737248100000,104270.2,104281.4,104111,104111.1,621930.391849966
1737247800000,104365.3,104415.9,104270.1,104270.1,578866.356787221
1737247500000,104286,104422,104285.9,104365.3,829648.929413765
1737247200000,104222.1,104288.1,104190.3,104286,460829.39126017
1737246900000,104297.4,104298.6,104216.1,104223.6,1271953.860947613
1737246600000,104252.6,104371.6,104200.2,104297.3,926521.421917744
1737246300000,104280,104280,104179,104252.6,1889035.758327816
1737246000000,104383.9,104418.9,104272.8,104279.9,1952907.98718863
1737245700000,104319.5,104392.1,104294.1,104384,1590423.306270931
1737245400000,104464.4,104464.4,104288.3,104318.2,1668356.677311963
1737245100000,104400.3,104499.9,104400.3,104464.5,506361.304787032
1737244800000,104551.6,104551.6,104366,104400.4,2297267.041883213
1737244500000,104417.4,104559,104402.7,104551.6,617790.608682583
1737244200000,104437.3,104485.9,104388.2,104417.4,1003773.807343094
1737243900000,104487.1,104493.9,104349.6,104437.3,984867.167242584
1737243600000,104643.3,104697.5,104456.1,104487,1114392.801670915
1737243300000,104570.1,104649.4,104506.1,104643.8,844899.24389223
1737243000000,104454.6,104615.7,104453.3,104570,1032345.714935454
1737242700000,104459.8,104558.4,104454.5,104454.6,1208544.322895689
1737242400000,104560.2,104638.9,104459.8,104459.8,6022991.708053042
1737242100000,104584,104750,104531.4,104562.8,3723846.431173031
1737241800000,104538,104597.4,104440.4,104583.9,2489654.224748024
1737241500000,104444.4,104574.5,104444.4,104538,2519954.784832244
1737241200000,104293.5,104481.3,104293.5,104443.5,2083344.964983242
1737240900000,104283.8,104295.2,104266.2,104293.5,436246.233141765
1737240600000,104141.4,104283.8,104141.4,104283.8,452466.365507709
1737240300000,104147,104148.7,104132.8,104141.4,272527.752436518
1737240000000,104222.5,104222.5,104147,104147.1,477244.637340553
1737239700000,104182,104288.7,104159.9,104222.5,748562.222011672
1737239400000,104193.9,104319.8,104182,104182,938522.299076056
1737239100000,104126.2,104193.9,104097.4,104193.9,499291.539829341
1737238800000,104172.5,104172.6,104082,104126.1,351101.896469286
1737238500000,104069.1,104202.9,104069.1,104177.6,671980.858316484
1737238200000,104045.4,104069.1,104003.6,104069.1,1024542.025321931
1737237900000,103891.3,104047.7,103891.3,104045.4,686417.428612063
1737237600000,103893.1,103962.3,103866.6,103891.3,1998060.086839243
1737237300000,103994,103994,103890.5,103893.2,421835.804548594
1737237000000,104041.2,104050,103942,103994.1,371978.532328354
1737236700000,104006.6,104094.8,103960,104041.1,706057.661072339
1737236400000,103947,104035.8,103942,104006.5,638000.248623565
1737236100000,104020,104038,103886.5,103946.9,6844828.371736483
1737235800000,104137.7,104137.7,104006,104020,1405826.24613462
1737235500000,104161.3,104180.7,104009.5,104137.8,1095116.354333355
1737235200000,104221.1,104231.7,104066.1,104161.3,3616959.406114135
1737234900000,104180.1,104270,104154,104224.5,609071.612845952
1737234600000,104226.1,104279.7,104180,104180,350184.040240514
1737234300000,104108.8,104265.5,104088.8,104226,1006801.076087434
1737234000000,104026.2,104132.5,104000,104107.9,2569869.317862936
1737233700000,103871.8,104029.9,103871.8,104026.1,2713919.956517723
1737233400000,103870,104016.4,103848.5,103870,2346992.666921732
1737233100000,103966.7,103985,103774.1,103870.1,1612085.387978945
1737232800000,104042.6,104086.6,103934.4,103966.7,2718114.203134382
